filename	onset	offset	event_label
DESED_WEI-1-669	5.772	6.199	Speech
DESED_WEI-1-669	9.151	9.852	Dishes
DESED_WEI-1-671	2.687	4.6610000000000005	Speech
DESED_WEI-1-671	2.88	3.13	Dishes
DESED_WEI-1-671	3.642	5.164	Dishes
DESED_WEI-1-671	4.863	5.89	Speech
DESED_WEI-1-671	7.945	8.281	Speech
DESED_WEI-1-671	8.538	9.488999999999999	Dishes
DESED_WEI-1-671	9.228	10.0	Speech
DESED_WEI-1-672	1.6280000000000001	3.361	Speech
DESED_WEI-1-672	1.8940000000000001	10.0	Frying
DESED_WEI-1-672	2.825	5.002	Dishes
DESED_WEI-1-672	5.155	5.682	Speech
DESED_WEI-1-672	5.797999999999999	6.233	Dishes
DESED_WEI-1-672	6.053	6.782	Speech
DESED_WEI-1-672	7.013999999999999	7.611000000000001	Dishes
DESED_WEI-1-672	9.615	10.0	Speech
DESED_WEI-1-673	7.766	8.189	Dishes
DESED_WEI-1-673	8.736	8.986	Dishes
DESED_WEI-1-674	0.27699999999999997	0.616	Speech
DESED_WEI-1-674	0.602	1.112	Dishes
DESED_WEI-1-674	1.359	3.322	Speech
DESED_WEI-1-674	5.048	5.297999999999999	Dishes
DESED_WEI-1-674	5.4079999999999995	6.04	Speech
DESED_WEI-1-674	6.837000000000001	7.2620000000000005	Dishes
DESED_WEI-1-674	8.554	9.65	Dishes
DESED_WEI-1-675	1.031	2.7910000000000004	Dishes
DESED_WEI-1-675	1.465	2.3609999999999998	Speech
DESED_WEI-1-675	3.5810000000000004	3.8310000000000004	Dishes
DESED_WEI-1-675	7.148	10.0	Frying
DESED_WEI-1-675	7.292999999999999	8.209	Dishes
DESED_WEI-1-676	0.316	1.0959999999999999	Dishes
DESED_WEI-1-676	1.656	1.916	Dishes
DESED_WEI-1-676	2.9789999999999996	3.2289999999999996	Dishes
DESED_WEI-1-676	4.0280000000000005	5.882000000000001	Speech
DESED_WEI-1-676	9.54	10.0	Speech
DESED_WEI-1-677	6.742000000000001	7.619	Dishes
DESED_WEI-1-678	2.017	2.545	Speech
DESED_WEI-1-678	2.639	4.167	Dishes
DESED_WEI-1-678	5.765	6.015	Dishes
DESED_WEI-1-678	7.162000000000001	7.412000000000001	Dishes
DESED_WEI-1-678	7.769	10.0	Frying
DESED_WEI-1-678	8.451	8.701	Speech
DESED_WEI-1-679	8.202	8.452	Dishes
DESED_WEI-1-679	9.331	10.0	Dishes
DESED_WEI-1-681	5.087	5.337000000000001	Dishes
DESED_WEI-1-681	8.068	8.48	Speech
DESED_WEI-1-682	7.067	9.008	Dishes
DESED_WEI-1-683	1.984	2.55	Dishes
DESED_WEI-1-683	3.405	7.336	Speech
DESED_WEI-1-683	4.776	5.026	Dishes
DESED_WEI-1-683	5.228	5.478	Dishes
DESED_WEI-1-683	7.857	10.0	Speech
DESED_WEI-1-683	8.58	8.946	Dishes
DESED_WEI-1-684	0.5379999999999999	1.013	Speech
DESED_WEI-1-684	2.01	3.194	Speech
DESED_WEI-1-684	3.489	10.0	Frying
DESED_WEI-1-684	8.121	9.665	Dishes
DESED_WEI-1-686	0.669	1.092	Dishes
DESED_WEI-1-686	1.2109999999999999	1.55	Speech
DESED_WEI-1-686	3.7239999999999998	4.751	Dishes
DESED_WEI-1-686	8.372	8.972999999999999	Dishes
DESED_WEI-1-686	9.66	10.0	Cat
DESED_WEI-1-690	1.042	1.96	Dishes
DESED_WEI-1-690	1.278	5.369	Speech
DESED_WEI-1-690	5.142	5.392	Dishes
DESED_WEI-1-690	5.856	6.457999999999999	Dishes
DESED_WEI-1-690	6.457999999999999	7.593999999999999	Speech
DESED_WEI-1-690	8.038	8.288	Dishes
DESED_WEI-1-691	1.8630000000000002	2.113	Dishes
DESED_WEI-1-692	3.048	3.298	Dishes
DESED_WEI-1-692	6.609	6.925	Dishes
DESED_WEI-1-692	7.516	7.766	Dishes
DESED_WEI-1-693	4.669	4.919	Dishes
DESED_WEI-1-693	5.115	5.396	Dishes
DESED_WEI-1-693	5.885	6.135	Dishes
DESED_WEI-1-693	8.899	10.0	Speech
DESED_WEI-1-694	0.503	2.4659999999999997	Speech
DESED_WEI-1-694	1.042	1.7209999999999999	Dishes
DESED_WEI-1-694	6.599	6.849	Dishes
DESED_WEI-1-694	7.968	8.405	Dishes
DESED_WEI-1-694	8.094	9.985	Speech
DESED_WEI-1-694	8.722999999999999	9.323	Dishes
DESED_WEI-1-695	0.763	2.009	Dishes
DESED_WEI-1-695	2.372	10.0	Frying
DESED_WEI-1-695	4.901	5.311	Dishes
DESED_WEI-1-695	5.732	6.145	Dishes
DESED_WEI-1-695	7.4079999999999995	7.6579999999999995	Dishes
DESED_WEI-1-696	3.568	5.492999999999999	Speech
DESED_WEI-1-696	6.541	6.791	Dishes
DESED_WEI-1-696	6.933	9.252	Speech
DESED_WEI-1-696	7.632000000000001	9.152000000000001	Dishes
DESED_WEI-1-697	1.208	3.486	Speech
DESED_WEI-1-697	1.324	2.002	Dishes
DESED_WEI-1-697	4.043	4.873	Dishes
DESED_WEI-1-697	4.087	6.774	Speech
DESED_WEI-1-697	6.9670000000000005	7.76	Speech
DESED_WEI-1-697	8.975	9.503	Speech
DESED_WEI-1-698	3.656	3.951	Dishes
DESED_WEI-1-699	0.018000000000000002	0.71	Speech
DESED_WEI-1-699	6.751	7.001	Dishes
DESED_WEI-1-69	2.272	4.257	Alarm_bell_ringing
DESED_WEI-1-701	1.4480000000000002	2.28	Dishes
DESED_WEI-1-701	2.121	3.0060000000000002	Speech
DESED_WEI-1-701	6.233	6.744	Dishes
DESED_WEI-1-702	1.082	1.8530000000000002	Dishes
DESED_WEI-1-702	2.36	2.898	Speech
DESED_WEI-1-702	3.437	4.9719999999999995	Speech
DESED_WEI-1-702	3.735	4.565	Dishes
DESED_WEI-1-702	5.443	5.856	Dishes
DESED_WEI-1-702	6.742999999999999	9.388	Speech
DESED_WEI-1-702	6.9079999999999995	7.275	Dishes
DESED_WEI-1-702	8.674	8.924	Dishes
DESED_WEI-1-703	0.802	3.115	Speech
DESED_WEI-1-703	4.916	5.166	Dishes
DESED_WEI-1-703	5.678999999999999	6.8260000000000005	Speech
DESED_WEI-1-703	6.345	6.595	Dishes
DESED_WEI-1-703	8.748	9.429	Speech
DESED_WEI-1-703	9.453	10.0	Running_water
DESED_WEI-1-704	0.33899999999999997	1.087	Dishes
DESED_WEI-1-704	1.676	2.366	Dishes
DESED_WEI-1-704	3.516	4.208	Speech
DESED_WEI-1-704	4.621	4.974	Dishes
DESED_WEI-1-704	5.922000000000001	7.394	Speech
DESED_WEI-1-704	7.952999999999999	8.783999999999999	Dishes
DESED_WEI-1-706	0.312	2.237	Speech
DESED_WEI-1-706	2.065	2.718	Dishes
DESED_WEI-1-706	4.265	4.515	Dishes
DESED_WEI-1-706	9.048	9.935	Speech
DESED_WEI-1-707	0.606	1.012	Speech
DESED_WEI-1-707	1.225	1.868	Dishes
DESED_WEI-1-707	7.517	10.0	Running_water
DESED_WEI-1-707	8.306000000000001	8.562000000000001	Dishes
DESED_WEI-1-708	2.015	2.351	Speech
DESED_WEI-1-708	3.975	4.851	Dishes
DESED_WEI-1-708	6.09	7.631	Speech
DESED_WEI-1-708	8.738	9.304	Dishes
DESED_WEI-1-709	8.038	8.288	Dishes
DESED_WEI-1-70	1.013	2.9419999999999997	Alarm_bell_ringing
DESED_WEI-1-70	2.03	2.374	Dog
DESED_WEI-1-70	4.302	6.843	Alarm_bell_ringing
DESED_WEI-1-70	9.663	10.0	Alarm_bell_ringing
DESED_WEI-1-710	1.601	1.851	Dishes
DESED_WEI-1-710	6.882000000000001	7.8389999999999995	Dishes
DESED_WEI-1-711	0.6729999999999999	1.354	Speech
DESED_WEI-1-711	1.385	1.635	Dishes
DESED_WEI-1-711	2.076	2.995	Cat
DESED_WEI-1-711	4.317	5.0089999999999995	Speech
DESED_WEI-1-711	4.811	10.0	Frying
DESED_WEI-1-711	5.577000000000001	6.462000000000001	Speech
DESED_WEI-1-711	7.688	7.938	Dishes
DESED_WEI-1-711	9.168	10.0	Speech
DESED_WEI-1-712	0.664	10.0	Frying
DESED_WEI-1-712	1.885	2.135	Dishes
DESED_WEI-1-712	3.938	4.71	Dishes
DESED_WEI-1-713	1.472	2.3480000000000003	Speech
DESED_WEI-1-713	2.9789999999999996	3.2289999999999996	Dishes
DESED_WEI-1-713	3.95	4.88	Blender
DESED_WEI-1-713	5.5360000000000005	7.938	Dishes
DESED_WEI-1-713	8.282	8.73	Dishes
DESED_WEI-1-714	2.2880000000000003	3.1839999999999997	Speech
DESED_WEI-1-714	5.274	5.524	Dishes
DESED_WEI-1-715	9.698	10.0	Dishes
DESED_WEI-1-716	0.226	1.255	Speech
DESED_WEI-1-716	0.5820000000000001	0.8320000000000001	Dishes
DESED_WEI-1-716	3.3169999999999997	3.576	Speech
DESED_WEI-1-716	4.9430000000000005	5.278	Speech
DESED_WEI-1-716	5.819	6.231	Speech
DESED_WEI-1-716	6.656000000000001	8.133	Speech
DESED_WEI-1-716	7.825	8.186	Dishes
DESED_WEI-1-716	8.742	9.355	Dishes
DESED_WEI-1-716	9.47	10.0	Speech
DESED_WEI-1-717	1.6030000000000002	7.687	Frying
DESED_WEI-1-717	1.827	2.8560000000000003	Dishes
DESED_WEI-1-717	5.724	7.142	Dishes
DESED_WEI-1-717	7.124	8.8	Speech
DESED_WEI-1-717	8.64	8.934	Dishes
DESED_WEI-1-717	9.382	10.0	Frying
DESED_WEI-1-718	0.24100000000000002	1.963	Speech
DESED_WEI-1-718	2.8989999999999996	3.7739999999999996	Cat
DESED_WEI-1-718	5.57	7.845	Speech
DESED_WEI-1-718	7.082999999999999	8.263	Dishes
DESED_WEI-1-718	8.737	9.023	Dishes
DESED_WEI-1-718	9.568	9.818	Dishes
DESED_WEI-1-719	3.955	4.534	Dishes
DESED_WEI-1-719	7.482	8.047	Dishes
DESED_WEI-1-71	2.819	4.5	Alarm_bell_ringing
DESED_WEI-1-71	5.322	5.638999999999999	Alarm_bell_ringing
DESED_WEI-1-71	6.437	7.309	Dog
DESED_WEI-1-71	7.002000000000001	7.313	Alarm_bell_ringing
DESED_WEI-1-71	7.256	7.763	Speech
DESED_WEI-1-71	9.01	9.37	Alarm_bell_ringing
DESED_WEI-1-71	9.047	9.77	Speech
DESED_WEI-1-720	8.295	9.71	Dishes
DESED_WEI-1-721	0.39399999999999996	1.315	Speech
DESED_WEI-1-721	0.43200000000000005	0.6819999999999999	Dishes
DESED_WEI-1-721	2.119	2.4619999999999997	Speech
DESED_WEI-1-721	3.516	5.437	Speech
DESED_WEI-1-721	7.822	8.229	Speech
DESED_WEI-1-721	7.832000000000001	8.28	Dishes
DESED_WEI-1-721	8.448	9.126	Dishes
DESED_WEI-1-722	2.948	6.585	Frying
DESED_WEI-1-722	9.043	9.293	Dishes
DESED_WEI-1-723	0.004	0.297	Dishes
DESED_WEI-1-723	1.1079999999999999	1.469	Dishes
DESED_WEI-1-723	5.499	5.749	Dishes
DESED_WEI-1-723	7.54	8.713	Speech
DESED_WEI-1-724	1.091	2.065	Dishes
DESED_WEI-1-724	1.493	2.7539999999999996	Speech
DESED_WEI-1-724	3.198	3.455	Dishes
DESED_WEI-1-724	4.64	4.996	Dishes
DESED_WEI-1-724	5.577000000000001	5.864	Dishes
DESED_WEI-1-724	6.667999999999999	6.992000000000001	Dishes
DESED_WEI-1-724	7.841	8.634	Speech
DESED_WEI-1-724	7.9910000000000005	8.74	Dishes
DESED_WEI-1-724	8.279	10.0	Running_water
DESED_WEI-1-724	9.472999999999999	10.0	Frying
DESED_WEI-1-725	0.129	0.516	Dishes
DESED_WEI-1-725	1.247	2.7230000000000003	Speech
DESED_WEI-1-725	5.72	6.315	Cat
DESED_WEI-1-725	6.565	6.815	Dishes
DESED_WEI-1-725	8.767000000000001	9.523	Dishes
DESED_WEI-1-727	3.264	4.144	Cat
DESED_WEI-1-727	7.801	8.051	Dishes
DESED_WEI-1-728	7.739	7.989	Dishes
DESED_WEI-1-729	4.0569999999999995	6.843999999999999	Dishes
DESED_WEI-1-729	4.253	10.0	Frying
DESED_WEI-1-729	8.271	8.521	Speech
DESED_WEI-1-729	8.424	8.674	Dishes
DESED_WEI-1-729	8.775	10.0	Speech
DESED_WEI-1-72	0.307	0.619	Alarm_bell_ringing
DESED_WEI-1-72	3.072	3.392	Alarm_bell_ringing
DESED_WEI-1-72	4.651	5.6770000000000005	Speech
DESED_WEI-1-72	8.425	8.777999999999999	Alarm_bell_ringing
DESED_WEI-1-72	9.091000000000001	9.772	Speech
DESED_WEI-1-730	1.5759999999999998	3.3739999999999997	Speech
DESED_WEI-1-730	1.605	2.17	Dishes
DESED_WEI-1-730	5.771	6.438	Dishes
DESED_WEI-1-730	6.011	7.744	Speech
DESED_WEI-1-730	9.054	10.0	Speech
DESED_WEI-1-731	3.725	4.224	Dishes
DESED_WEI-1-732	0.36200000000000004	0.89	Dishes
DESED_WEI-1-732	5.523	5.96	Dishes
DESED_WEI-1-732	6.74	6.99	Dishes
DESED_WEI-1-732	9.021	9.982999999999999	Speech
DESED_WEI-1-732	9.18	9.603	Dishes
DESED_WEI-1-732	9.259	10.0	Frying
DESED_WEI-1-733	0.599	1.52	Speech
DESED_WEI-1-733	1.537	2.761	Dishes
DESED_WEI-1-733	3.909	6.733	Speech
DESED_WEI-1-733	4.2589999999999995	4.5089999999999995	Dishes
DESED_WEI-1-733	7.8260000000000005	8.076	Dishes
DESED_WEI-1-733	8.588	8.844	Dishes
DESED_WEI-1-733	9.478	10.0	Speech
DESED_WEI-1-734	0.07	0.32	Dishes
DESED_WEI-1-734	1.6269999999999998	4.272	Speech
DESED_WEI-1-734	4.84	5.419	Dishes
DESED_WEI-1-737	0.561	1.2670000000000001	Speech
DESED_WEI-1-737	1.0859999999999999	1.381	Dishes
DESED_WEI-1-737	2.985	3.742	Dishes
DESED_WEI-1-737	5.312	10.0	Speech
DESED_WEI-1-737	9.168	9.679	Dishes
DESED_WEI-1-738	0.539	0.991	Dishes
DESED_WEI-1-738	1.2819999999999998	2.825	Speech
DESED_WEI-1-738	4.28	4.54	Dishes
DESED_WEI-1-738	5.331	6.1610000000000005	Dishes
DESED_WEI-1-738	6.165	6.897	Speech
DESED_WEI-1-738	8.91	9.16	Dishes
DESED_WEI-1-739	6.252999999999999	7.515	Dishes
DESED_WEI-1-73	0.835	3.218	Speech
DESED_WEI-1-73	1.839	2.334	Alarm_bell_ringing
DESED_WEI-1-73	4.2139999999999995	4.8919999999999995	Speech
DESED_WEI-1-73	5.49	5.763	Alarm_bell_ringing
DESED_WEI-1-73	5.72	6.059	Dog
DESED_WEI-1-73	5.946000000000001	10.0	Alarm_bell_ringing
DESED_WEI-1-740	5.98	6.472	Dishes
DESED_WEI-1-741	1.95	5.502999999999999	Speech
DESED_WEI-1-741	5.6579999999999995	7.64	Speech
DESED_WEI-1-741	6.505	6.917999999999999	Dishes
DESED_WEI-1-742	1.2830000000000001	1.5330000000000001	Dishes
DESED_WEI-1-742	6.791	7.226	Speech
DESED_WEI-1-743	8.634	9.414	Dishes
DESED_WEI-1-744	6.051	6.301	Dishes
DESED_WEI-1-746	0.87	1.12	Dishes
DESED_WEI-1-746	2.188	3.7230000000000003	Speech
DESED_WEI-1-746	4.494	5.126	Speech
DESED_WEI-1-746	9.713	10.0	Speech
DESED_WEI-1-747	7.197	7.492000000000001	Dishes
DESED_WEI-1-748	2.276	2.533	Dishes
DESED_WEI-1-748	4.312	4.562	Dishes
DESED_WEI-1-748	5.457999999999999	5.707999999999999	Dishes
DESED_WEI-1-748	6.9239999999999995	9.075	Dishes
DESED_WEI-1-748	7.176	8.807	Speech
DESED_WEI-1-749	7.221	7.481	Dishes
DESED_WEI-1-750	0.135	3.772	Frying
DESED_WEI-1-750	0.57	0.937	Dishes
DESED_WEI-1-750	2.032	8.25	Speech
DESED_WEI-1-750	3.678	4.593999999999999	Dishes
DESED_WEI-1-750	4.796	6.2	Dishes
DESED_WEI-1-751	1.926	3.082	Speech
DESED_WEI-1-751	2.298	2.548	Dishes
DESED_WEI-1-751	3.241	3.8539999999999996	Dishes
DESED_WEI-1-751	3.9939999999999998	5.141	Speech
DESED_WEI-1-751	4.387	7.267	Dishes
DESED_WEI-1-751	7.391	8.564	Speech
DESED_WEI-1-751	7.99	9.838	Dishes
DESED_WEI-1-751	9.513	9.83	Speech
DESED_WEI-1-754	4.874	5.155	Dishes
DESED_WEI-1-754	5.712999999999999	6.3660000000000005	Dishes
DESED_WEI-1-754	9.033	9.283	Dishes
DESED_WEI-1-756	0.442	2.2969999999999997	Speech
DESED_WEI-1-756	3.219	4.763	Dishes
DESED_WEI-1-756	4.919	6.013999999999999	Blender
DESED_WEI-1-756	5.526	6.662999999999999	Speech
DESED_WEI-1-756	6.053	9.689	Frying
DESED_WEI-1-756	6.852	8.033	Speech
DESED_WEI-1-756	8.234	8.802	Dishes
DESED_WEI-1-756	8.445	9.127	Speech
DESED_WEI-1-757	1.599	2.78	Speech
DESED_WEI-1-757	3.345	4.11	Speech
DESED_WEI-1-757	5.5889999999999995	5.905	Dishes
DESED_WEI-1-757	8.288	8.568	Speech
DESED_WEI-1-757	8.82	10.0	Dishes
DESED_WEI-1-758	0.5770000000000001	4.021	Blender
DESED_WEI-1-758	8.772	9.461	Dishes
DESED_WEI-1-75	1.517	3.966	Alarm_bell_ringing
DESED_WEI-1-75	2.064	3.866	Speech
DESED_WEI-1-75	5.04	5.361000000000001	Alarm_bell_ringing
DESED_WEI-1-75	7.102	7.662999999999999	Alarm_bell_ringing
DESED_WEI-1-75	8.43	8.75	Alarm_bell_ringing
DESED_WEI-1-75	9.145	10.0	Speech
DESED_WEI-1-760	0.324	2.915	Speech
DESED_WEI-1-760	1.222	1.472	Dishes
DESED_WEI-1-760	1.9340000000000002	2.194	Dishes
DESED_WEI-1-760	3.052	4.761	Dishes
DESED_WEI-1-760	5.4270000000000005	5.797000000000001	Dishes
DESED_WEI-1-760	7.76	8.01	Dishes
DESED_WEI-1-761	0.5329999999999999	0.7829999999999999	Dishes
DESED_WEI-1-761	1.46	1.8130000000000002	Dishes
DESED_WEI-1-761	1.824	2.656	Speech
DESED_WEI-1-761	4.897	6.312	Dishes
DESED_WEI-1-761	7.886	8.179	Dishes
DESED_WEI-1-761	8.919	10.0	Dishes
DESED_WEI-1-761	9.075	10.0	Speech
DESED_WEI-1-762	3.01	5.529	Speech
DESED_WEI-1-762	3.8169999999999997	4.382	Dishes
DESED_WEI-1-762	6.882000000000001	7.132000000000001	Dishes
DESED_WEI-1-763	2.645	2.895	Dishes
DESED_WEI-1-764	0.843	1.093	Dishes
DESED_WEI-1-764	7.252000000000001	8.318	Speech
DESED_WEI-1-764	8.876	9.181000000000001	Dishes
DESED_WEI-1-765	1.317	1.885	Dishes
DESED_WEI-1-765	1.469	1.719	Speech
DESED_WEI-1-765	2.416	3.069	Dishes
DESED_WEI-1-765	3.6060000000000003	6.91	Dishes
DESED_WEI-1-765	7.361000000000001	7.654	Dishes
DESED_WEI-1-765	8.71	8.96	Dishes
DESED_WEI-1-765	9.544	9.887	Speech
DESED_WEI-1-766	3.514	4.4319999999999995	Dishes
DESED_WEI-1-767	0.653	1.063	Dishes
DESED_WEI-1-767	0.7959999999999999	3.315	Speech
DESED_WEI-1-767	8.87	10.0	Dishes
DESED_WEI-1-768	0.7809999999999999	1.097	Dishes
DESED_WEI-1-768	5.051	5.837999999999999	Speech
DESED_WEI-1-768	6.151	6.507000000000001	Dishes
DESED_WEI-1-768	7.736000000000001	9.978	Dishes
DESED_WEI-1-768	7.9110000000000005	8.317	Speech
DESED_WEI-1-768	9.469	9.875	Speech
DESED_WEI-1-76	2.575	3.1439999999999997	Alarm_bell_ringing
DESED_WEI-1-76	7.73	8.842	Speech
DESED_WEI-1-76	9.687999999999999	10.0	Alarm_bell_ringing
DESED_WEI-1-771	1.473	2.086	Dishes
DESED_WEI-1-771	4.374	4.71	Speech
DESED_WEI-1-771	6.143	6.9	Dishes
DESED_WEI-1-771	7.279	7.529	Dishes
DESED_WEI-1-773	2.302	3.3989999999999996	Dishes
DESED_WEI-1-773	3.966	4.656000000000001	Dishes
DESED_WEI-1-773	5.216	6.864	Speech
DESED_WEI-1-773	5.524	7.479	Dishes
DESED_WEI-1-773	7.346	10.0	Frying
DESED_WEI-1-773	8.195	8.519	Dishes
DESED_WEI-1-774	1.444	1.7480000000000002	Dishes
DESED_WEI-1-774	1.945	2.3930000000000002	Dishes
DESED_WEI-1-774	3.032	3.282	Dishes
DESED_WEI-1-774	5.502000000000001	5.761	Speech
DESED_WEI-1-774	7.776	8.541	Speech
DESED_WEI-1-775	2.8789999999999996	3.234	Dishes
DESED_WEI-1-777	1.083	2.537	Speech
DESED_WEI-1-777	1.525	1.775	Dishes
DESED_WEI-1-777	2.271	2.521	Dishes
DESED_WEI-1-777	2.78	4.092	Speech
DESED_WEI-1-777	4.199	5.295	Dishes
DESED_WEI-1-777	6.358	6.956	Speech
DESED_WEI-1-777	7.3	7.55	Dishes
DESED_WEI-1-777	8.257	8.704	Dishes
DESED_WEI-1-778	1.5319999999999998	1.9669999999999999	Dishes
DESED_WEI-1-778	1.7469999999999999	2.904	Speech
DESED_WEI-1-778	3.576	7.225	Speech
DESED_WEI-1-778	4.89	6.56	Dishes
DESED_WEI-1-778	7.112	7.575	Dishes
DESED_WEI-1-778	7.85	8.429	Dishes
DESED_WEI-1-778	7.921	10.0	Speech
DESED_WEI-1-779	1.168	1.4180000000000001	Dishes
DESED_WEI-1-779	1.626	2.079	Dishes
DESED_WEI-1-779	2.638	2.888	Dishes
DESED_WEI-1-779	3.0180000000000002	3.362	Speech
DESED_WEI-1-779	5.602	6.699	Dishes
DESED_WEI-1-779	7.061	9.041	Blender
DESED_WEI-1-779	7.297000000000001	8.174	Dishes
DESED_WEI-1-779	8.559	10.0	Dishes
DESED_WEI-1-779	8.738999999999999	10.0	Speech
DESED_WEI-1-77	0.39799999999999996	1.36	Speech
DESED_WEI-1-77	3.301	5.728	Alarm_bell_ringing
DESED_WEI-1-77	3.612	4.262	Speech
DESED_WEI-1-77	6.454	7.885	Speech
DESED_WEI-1-780	0.998	10.0	Frying
DESED_WEI-1-780	5.547999999999999	6.124	Dishes
DESED_WEI-1-781	0.26899999999999996	2.401	Speech
DESED_WEI-1-781	3.139	3.4189999999999996	Dishes
DESED_WEI-1-781	5.184	5.593999999999999	Dishes
DESED_WEI-1-781	9.218	9.468	Dishes
DESED_WEI-1-783	3.448	4.013	Dishes
DESED_WEI-1-784	4.126	4.725	Speech
DESED_WEI-1-784	4.704	4.998	Dishes
DESED_WEI-1-784	6.141	7.404	Dishes
DESED_WEI-1-784	8.46	8.71	Dishes
DESED_WEI-1-785	1.18	3.464	Speech
DESED_WEI-1-785	1.8130000000000002	2.324	Dishes
DESED_WEI-1-785	4.112	5.53	Dishes
DESED_WEI-1-785	7.255	7.8229999999999995	Dishes
DESED_WEI-1-785	8.538	8.788	Dishes
DESED_WEI-1-785	9.607999999999999	10.0	Dishes
DESED_WEI-1-786	0.98	1.621	Speech
DESED_WEI-1-786	2.252	3.005	Dishes
DESED_WEI-1-786	2.736	3.551	Speech
DESED_WEI-1-786	4.601	6.1129999999999995	Dishes
DESED_WEI-1-786	8.471	8.999	Speech
DESED_WEI-1-787	0.063	1.236	Speech
DESED_WEI-1-787	0.17800000000000002	0.67	Dishes
DESED_WEI-1-787	1.96	10.0	Frying
DESED_WEI-1-787	3.1689999999999996	4.235	Speech
DESED_WEI-1-787	5.88	7.4239999999999995	Dishes
DESED_WEI-1-787	5.96	7.117000000000001	Speech
DESED_WEI-1-787	9.636000000000001	10.0	Speech
DESED_WEI-1-788	1.0390000000000001	1.2890000000000001	Dishes
DESED_WEI-1-788	1.771	3.1910000000000003	Speech
DESED_WEI-1-788	1.933	2.7260000000000004	Dishes
DESED_WEI-1-788	3.372	3.667	Dishes
DESED_WEI-1-788	4.356	6.875	Speech
DESED_WEI-1-788	5.428999999999999	6.186	Dishes
DESED_WEI-1-788	7.077999999999999	7.431	Dishes
DESED_WEI-1-788	7.689	10.0	Speech
DESED_WEI-1-788	9.299	9.549	Dishes
DESED_WEI-1-78	0.003	0.324	Alarm_bell_ringing
DESED_WEI-1-78	1.944	3.56	Dog
DESED_WEI-1-78	3.3310000000000004	4.145	Speech
DESED_WEI-1-78	6.276	6.526	Alarm_bell_ringing
DESED_WEI-1-78	6.765	9.198	Speech
DESED_WEI-1-78	9.675	10.0	Alarm_bell_ringing
DESED_WEI-1-790	0.746	1.252	Speech
DESED_WEI-1-790	1.757	2.182	Speech
DESED_WEI-1-790	5.0280000000000005	7.672999999999999	Speech
DESED_WEI-1-790	6.982	7.7379999999999995	Dishes
DESED_WEI-1-792	0.51	1.037	Speech
DESED_WEI-1-792	2.575	3.4930000000000003	Dishes
DESED_WEI-1-792	4.1739999999999995	7.812	Speech
DESED_WEI-1-792	4.325	5.155	Dishes
DESED_WEI-1-792	6.65	9.423	Running_water
DESED_WEI-1-792	6.729	7.485	Dishes
DESED_WEI-1-792	8.001	8.626	Speech
DESED_WEI-1-792	8.806000000000001	9.363999999999999	Speech
DESED_WEI-1-793	0.26899999999999996	0.682	Dishes
DESED_WEI-1-794	0.048	0.298	Dishes
DESED_WEI-1-794	1.232	1.723	Dishes
DESED_WEI-1-794	1.675	10.0	Frying
DESED_WEI-1-794	1.881	3.9330000000000003	Speech
DESED_WEI-1-794	5.312	6.24	Dishes
DESED_WEI-1-794	6.528	6.898	Dishes
DESED_WEI-1-794	7.457000000000001	8.054	Dishes
DESED_WEI-1-794	9.619	10.0	Dishes
DESED_WEI-1-795	0.5870000000000001	2.0069999999999997	Speech
DESED_WEI-1-795	1.148	1.651	Dishes
DESED_WEI-1-795	3.5460000000000003	10.0	Frying
DESED_WEI-1-795	3.676	4.31	Speech
DESED_WEI-1-795	3.7910000000000004	4.484	Dishes
DESED_WEI-1-795	6.843	7.147	Dishes
DESED_WEI-1-797	2.938	3.505	Dishes
DESED_WEI-1-797	5.26	10.0	Frying
DESED_WEI-1-797	5.936	6.186	Dishes
DESED_WEI-1-797	6.207999999999999	6.766	Speech
DESED_WEI-1-797	7.724	10.0	Speech
DESED_WEI-1-798	2.513	3.0189999999999997	Speech
DESED_WEI-1-798	3.0189999999999997	3.2689999999999997	Dishes
DESED_WEI-1-798	3.9989999999999997	5.31	Speech
DESED_WEI-1-798	4.918	5.167999999999999	Dishes
DESED_WEI-1-798	5.686	7.256	Speech
DESED_WEI-1-798	5.919	6.169	Dishes
DESED_WEI-1-798	7.7	8.182	Dishes
DESED_WEI-1-798	8.586	10.0	Dishes
DESED_WEI-1-799	1.29	1.54	Dishes
DESED_WEI-1-799	1.909	3.452	Dishes
DESED_WEI-1-799	2.885	5.007	Speech
DESED_WEI-1-799	6.417999999999999	6.667999999999999	Dishes
DESED_WEI-1-799	9.449	9.805	Dishes
DESED_WEI-1-800	1.605	2.98	Dog
DESED_WEI-1-800	2.339	3.77	Speech
DESED_WEI-1-800	6.4479999999999995	6.715	Dog
DESED_WEI-1-800	7.148	10.0	Dog
DESED_WEI-1-800	7.689	8.576	Speech
DESED_WEI-1-800	9.701	10.0	Speech
DESED_WEI-1-801	1.683	3.517	Speech
DESED_WEI-1-801	2.218	3.9810000000000003	Dog
DESED_WEI-1-801	7.098	7.78	Speech
DESED_WEI-1-803	7.86	8.243	Dog
DESED_WEI-1-804	2.927	3.19	Dog
DESED_WEI-1-804	3.3160000000000003	10.0	Vacuum_cleaner
DESED_WEI-1-804	3.417	6.716	Dog
DESED_WEI-1-804	8.627	10.0	Dog
DESED_WEI-1-804	9.217	10.0	Speech
DESED_WEI-1-806	1.838	3.377	Speech
